id,winpick1,winpick2,winpick3,winpick4,winpick5,losepick1,losepick2,losepick3,losepick4,losepick5
Match_2215,Claude,Hayabusa,Khufra,Lapu-Lapu,Lunox,Bane,Chou,Martis,Melissa,Vexana
Match_2216,Atlas,Brody,Faramis,Lancelot,Zilong,Akai,Chou,Irithel,Minsitthar,Xavier
Match_2217,Brody,Grock,Helcurt,Minsitthar,Valir,Chou,Franco,Fredrinn,Valentina,Wanwan
Match_2218,Brody,Chou,Estes,Ling,Xavier,Angela,Claude,Fanny,Faramis,Lapu-Lapu
Match_2219,Chou,Claude,Faramis,Martis,Natalia,Beatrix,Franco,Freya,Ling,Pharsa
Match_2220,Claude,Gloo,Khufra,Lancelot,Xavier,Brody,Hayabusa,Kagura,Lolita,Terizla
Match_2221,Claude,Hanzo,Kaja,Lapu-Lapu,Xavier,Bane,Cecilion,Gatotkaca,Melissa,Minsitthar
Match_2222,Aldous,Brody,Faramis,Franco,Ling,Claude,Kadita,Minsitthar,Selena,Terizla
Match_2223,Fanny,Franco,Gloo,Harley,Layla,Brody,Hilda,Lylia,Roger,Selena
Match_2224,Claude,Edith,Gloo,Gusion,Xavier,Franco,Fredrinn,Hanabi,Pharsa,Sun
Match_2225,Benedetta,Kagura,Minsitthar,Wanwan,Yi Sun-shin,Julian,Lesley,Saber,Valentina,Yin
Match_2226,Brody,Carmilla,Cecilion,Yi Sun-shin,Yu Zhong,Bane,Claude,Harith,Lolita,Xavier
Match_2227,Alice,Atlas,Granger,Karrie,Lylia,Hilda,Jawhead,Lesley,Martis,Xavier
Match_2228,Brody,Hayabusa,Joy,Khufra,Pharsa,Aamon,Claude,Esmeralda,Franco,Yve
Match_2229,Alice,Diggie,Hayabusa,Minsitthar,Moskov,Aamon,Chou,Claude,Franco,Yve
Match_2230,Angela,Martis,Moskov,Terizla,Xavier,Diggie,Edith,Kagura,Lesley,Minsitthar
Match_2231,Beatrix,Fanny,Kaja,Terizla,Valentina,Akai,Diggie,Lancelot,Wanwan,Yve
Match_2232,Akai,Diggie,Lapu-Lapu,Valentina,Wanwan,Benedetta,Cecilion,Claude,Fanny,Kaja
Match_2233,Diggie,Julian,Lancelot,Lapu-Lapu,Moskov,Chou,Claude,Khufra,Ling,Xavier
Match_2234,Badang,Diggie,Fanny,Kagura,Melissa,Dyrroth,Khufra,Lancelot,Moskov,Pharsa
Match_2235,Bruno,Diggie,Fanny,Martis,Nana,Beatrix,Khufra,Ling,Valentina,Zilong
Match_2236,Bruno,Diggie,Fanny,Lapu-Lapu,Valir,Claude,Grock,Khufra,Martis,Xavier
Match_2237,Bruno,Cyclops,Diggie,Joy,Yi Sun-shin,Aldous,Brody,Franco,Granger,Valentina
Match_2238,Bruno,Diggie,Edith,Moskov,Xavier,Claude,Estes,Harley,Paquito,Xavier
Match_2239,Claude,Kaja,Lapu-Lapu,Ling,Pharsa,Cecilion,Diggie,Melissa,Yi Sun-shin,Yu Zhong
Match_2240,Argus,Brody,Diggie,Dyrroth,Valentina,Beatrix,Khufra,Lunox,Martis,Moskov
Match_2241,Clint,Diggie,Hayabusa,Lapu-Lapu,Valentina,Alucard,Faramis,Khufra,Moskov,Yi Sun-shin
Match_2242,Beatrix,Johnson,Minsitthar,Sun,Yve,Bruno,Fanny,Khufra,Lapu-Lapu,Lesley
Match_2243,Bruno,Diggie,Lancelot,Minsitthar,Vale,Beatrix,Johnson,Julian,Lapu-Lapu,Sun
Match_2244,Benedetta,Bruno,Cecilion,Diggie,Fanny,Beatrix,Granger,Johnson,Minsitthar,Sun
Match_2245,Bruno,Diggie,Fanny,Lapu-Lapu,Xavier,Arlott,Brody,Faramis,Khufra,Lancelot
Match_2246,Aamon,Estes,Faramis,Lapu-Lapu,Moskov,Bruno,Diggie,Lancelot,Valentina,Yu Zhong
Match_2247,Bruno,Diggie,Fanny,Faramis,Fredrinn,Benedetta,Khufra,Lesley,Ling,Valentina
Match_2248,Bruno,Diggie,Fanny,Franco,Minsitthar,Aamon,Arlott,Mathilda,Moskov,Yve
Match_2249,Edith,Hanabi,Lylia,Sun,Yin,Aamon,Beatrix,Diggie,Khaleed,Odette
Match_2250,Arlott,Brody,Cecilion,Diggie,Jawhead,Argus,Cyclops,Joy,Lesley,Valir
Match_2251,Badang,Diggie,Gord,Lapu-Lapu,Moskov,Fanny,Floryn,Martis,Melissa,Minsitthar
Match_2252,Diggie,Hilda,Ling,Miya,Xavier,Cecilion,Hanabi,Kaja,Selena,Zilong
Match_2253,Bane,Brody,Franco,Karina,Lylia,Cecilion,Fanny,Joy,Lesley,Minsitthar
Match_2254,Aldous,Belerick,Cyclops,Gusion,Lesley,Change,Claude,Franco,Julian,Lancelot
Match_2255,Belerick,Brody,Cecilion,Diggie,Martis,Aamon,Edith,Franco,Melissa,Yve
Match_2256,Diggie,Fredrinn,Lesley,Lolita,Yve,Aamon,Brody,Joy,Kadita,Selena
Match_2257,Diggie,Lancelot,Martis,Melissa,Valir,Brody,Edith,Hayabusa,Pharsa,X.Borg
Match_2258,Aamon,Brody,Diggie,Gord,Martis,Joy,Khufra,Lesley,Ling,Pharsa
Match_2259,Beatrix,Diggie,Gusion,Valir,X.Borg,Claude,Hayabusa,Joy,Ruby,Xavier
Match_2260,Aamon,Bruno,Diggie,Kimmy,Yin,Eudora,Hilda,Lancelot,Layla,Saber
Match_2261,Diggie,Gloo,Julian,Lesley,Vexana,Aldous,Hayabusa,Kagura,Moskov,Selena
Match_2262,Estes,Hayabusa,Lesley,Thamuz,Valentina,Arlott,Diggie,Lunox,Selena,Wanwan
Match_2263,Diggie,Dyrroth,Harley,Kimmy,Yin,Claude,Freya,Khufra,Ling,Valir
Match_2264,Diggie,Harley,Selena,Wanwan,Yu Zhong,Chou,Gusion,Hilda,Melissa,Pharsa
Match_2265,Change,Diggie,Hanabi,Joy,Ling,Aamon,Clint,Franco,Minsitthar,Valentina
Match_2266,Alucard,Bane,Cyclops,Estes,Natan,Esmeralda,Khufra,Lancelot,Melissa,Pharsa
Match_2267,Fredrinn,Hayabusa,Johnson,Kadita,Melissa,Claude,Edith,Lolita,Martis,Valentina
Match_2268,Atlas,Chou,Clint,Hayabusa,Valentina,Aamon,Hanabi,Kagura,Kaja,Yu Zhong
Match_2269,Chou,Karrie,Lapu-Lapu,Martis,Pharsa,Hayabusa,Khufra,Melissa,Valentina,Zilong
Match_2270,Estes,Harley,Melissa,Terizla,Valentina,Beatrix,Faramis,Lancelot,Lapu-Lapu,Mathilda
Match_2271,Beatrix,Esmeralda,Hayabusa,Kagura,Khufra,Dyrroth,Franco,Lunox,Melissa,Yi Sun-shin
Match_2272,Esmeralda,Khufra,Ling,Lunox,Melissa,Claude,Edith,Gloo,Luo Yi,Yi Sun-shin
Match_2273,Belerick,Gloo,Hanzo,Kimmy,Luo Yi,Fredrinn,Kadita,Melissa,Terizla,Valentina
Match_2274,Aldous,Angela,Cecilion,Fredrinn,Melissa,Franco,Hanabi,Martis,Pharsa,Yin
Match_2275,Aulus,Faramis,Franco,Hanabi,Jawhead,Bruno,Estes,Freya,Harley,Martis
Match_2276,Fanny,Franco,Kagura,Melissa,Ruby,Floryn,Helcurt,Lapu-Lapu,Pharsa,Wanwan
Match_2277,Atlas,Brody,Change,Hanabi,Minsitthar,Chou,Franco,Gusion,Hayabusa,Moskov
Match_2278,Argus,Estes,Hanabi,Saber,Valentina,Atlas,Esmeralda,Martis,Moskov,Vale
Match_2279,Carmilla,Gloo,Julian,Pharsa,Wanwan,Angela,Freya,Khaleed,Layla,Xavier
Match_2280,Chou,Freya,Hanabi,Kadita,Lancelot,Aamon,Khufra,Minsitthar,Moskov,Nana
Match_2281,Aamon,Floryn,Minsitthar,Moskov,Nana,Argus,Franco,Lesley,Martis,Yve
Match_2282,Franco,Julian,Martis,Wanwan,Xavier,Jawhead,Kimmy,Lapu-Lapu,Melissa,Pharsa
Match_2283,Akai,Argus,Minsitthar,X.Borg,Xavier,Hanzo,Lolita,Melissa,Valentina,Yu Zhong
Match_2284,Benedetta,Karina,Khufra,Melissa,Yve,Beatrix,Kaja,Ling,Pharsa,Yu Zhong
Match_2285,Benedetta,Helcurt,Kaja,Moskov,Nana,Beatrix,Khufra,Lapu-Lapu,Martis,Xavier
Match_2286,Gloo,Kaja,Karina,Moskov,Valentina,Benedetta,Brody,Faramis,Kadita,Ling
Match_2287,Benedetta,Kaja,Karina,Moskov,Valentina,Beatrix,Fredrinn,Joy,Masha,Pharsa
Match_2288,Benedetta,Kaja,Karina,Melissa,Xavier,Brody,Fanny,Selena,Valentina,Yu Zhong
Match_2289,Benedetta,Kaja,Karina,Melissa,Xavier,Chou,Claude,Helcurt,Khufra,Valentina
Match_2290,Arlott,Diggie,Karina,Lesley,Yve,Clint,Faramis,Lancelot,Minsitthar,Terizla
Match_2291,Beatrix,Kaja,Karina,Martis,Xavier,Franco,Moskov,Paquito,Pharsa,Phoveus
Match_2292,Claude,Gusion,Kaja,Lapu-Lapu,Lunox,Beatrix,Benedetta,Joy,Karina,Pharsa
Match_2293,Benedetta,Claude,Faramis,Karina,Zhask,Chou,Fanny,Johnson,Kadita,Moskov
Match_2294,Esmeralda,Fanny,Kaja,Pharsa,Wanwan,Dyrroth,Gusion,Johnson,Karina,Melissa
Match_2295,Beatrix,Diggie,Grock,Nana,Paquito,Alucard,Fanny,Melissa,Minsitthar,Xavier
Match_2296,Franco,Hayabusa,Lapu-Lapu,Wanwan,Yve,Arlott,Claude,Karina,Phoveus,Valentina
Match_2297,Arlott,Beatrix,Cecilion,Karina,Minsitthar,Aamon,Granger,Masha,Uranus,Xavier
Match_2298,Benedetta,Cecilion,Irithel,Karina,Phoveus,Franco,Lancelot,Ruby,Wanwan,Yve
Match_2299,Alucard,Angela,Chou,Moskov,Pharsa,Akai,Hayabusa,Lapu-Lapu,Melissa,Yve
Match_2300,Beatrix,Gloo,Karina,Minotaur,Yve,Aurora,Claude,Estes,Fanny,Kaja
Match_2301,Claude,Gloo,Khufra,Ling,Valentina,Grock,Hayabusa,Melissa,Pharsa,Terizla
Match_2302,Gloo,Hayabusa,Khufra,Melissa,Yve,Akai,Atlas,Popol and Kupa,Valentina,Yin
Match_2303,Beatrix,Gloo,Khufra,Lancelot,Valentina,Franco,Melissa,Pharsa,Terizla,Yi Sun-shin
Match_2304,Claude,Faramis,Gloo,Khufra,Lancelot,Brody,Joy,Kaja,Ling,Yve
Match_2305,Claude,Faramis,Khufra,Ling,Yu Zhong,Fredrinn,Kaja,Lapu-Lapu,Melissa,Valentina
Match_2306,Beatrix,Faramis,Khufra,Ling,Minsitthar,Brody,Kaja,Lancelot,Lancelot,Valentina
Match_2307,Gloo,Kaja,Karrie,Ling,Pharsa,Atlas,Beatrix,Cyclops,Joy,Valentina
Match_2308,Gloo,Karrie,Khufra,Ling,Xavier,Atlas,Martis,Melissa,Valentina,Yu Zhong
Match_2309,Beatrix,Gloo,Khufra,Martis,Valentina,Kaja,Ling,Melissa,Pharsa,Yu Zhong
Match_2310,Claude,Fredrinn,Joy,Khufra,Pharsa,Hanzo,Kadita,Lapu-Lapu,Melissa,Valentina
Match_2311,Gloo,Hayabusa,Kadita,Wanwan,Xavier,Claude,Kaja,Lapu-Lapu,Martis,Valentina
Match_2312,Fredrinn,Joy,Kadita,Lesley,Pharsa,Kaja,Lapu-Lapu,Ling,Wanwan,Xavier
Match_2313,Faramis,Ling,Lolita,Ruby,Wanwan,Claude,Fanny,Gloo,Khufra,Valentina
Match_2314,Gloo,Ling,Lolita,Valentina,Wanwan,Claude,Kaja,Lunox,Pharsa,Yu Zhong
Match_2315,Kaja,Karrie,Lancelot,Lapu-Lapu,Yve,Brody,Gusion,Lolita,Terizla,Valentina
Match_2316,Aamon,Atlas,Karrie,Minsitthar,Valentina,Brody,Faramis,Helcurt,Khufra,Lapu-Lapu
Match_2317,Joy,Khufra,Lapu-Lapu,Moskov,Xavier,Claude,Gloo,Hanzo,Kaja,Valentina
Match_2318,Beatrix,Gloo,Khufra,Ling,Yve,Hayabusa,Kaja,Melissa,Terizla,Valentina
Match_2319,Claude,Joy,Kaja,Lapu-Lapu,Valentina,Faramis,Fredrinn,Hayabusa,Karrie,Khufra
Match_2320,Faramis,Khufra,Lapu-Lapu,Martis,Wanwan,Aldous,Fanny,Hanzo,Johnson,Lesley
Match_2321,Khufra,Ling,Minsitthar,Pharsa,Wanwan,Hanabi,Kaja,Kimmy,Phoveus,Valentina
Match_2322,Grock,Lancelot,Lapu-Lapu,Pharsa,Wanwan,Beatrix,Chou,Kadita,Mathilda,Paquito
Match_2323,Gloo,Kaja,Lesley,Ling,Pharsa,Claude,Floryn,Hanzo,Valentina,Yu Zhong
Match_2324,Brody,Gloo,Khufra,Lancelot,Pharsa,Arlott,Claude,Grock,Hayabusa,Yve
Match_2325,Claude,Fredrinn,Gloo,Khufra,Yve,Hanzo,Lesley,Minsitthar,Pharsa,Yu Zhong
Match_2326,Gloo,Kadita,Lancelot,Moskov,Pharsa,Khufra,Martis,Melissa,Terizla,Valentina
Match_2327,Khufra,Lapu-Lapu,Ling,Melissa,Valentina,Kaja,Lesley,Minsitthar,Pharsa,Yi Sun-shin
Match_2328,Claude,Gloo,Khufra,Lancelot,Pharsa,Benedetta,Brody,Franco,Lunox,Yu Zhong
Match_2329,Claude,Gloo,Grock,Lancelot,Lylia,Beatrix,Hayabusa,Johnson,Kadita,Minsitthar
Match_2330,Brody,Faramis,Khufra,Lancelot,Yu Zhong,Gloo,Julian,Kaja,Melissa,Valentina
Match_2331,Beatrix,Gloo,Grock,Helcurt,Pharsa,Alice,Cyclops,Granger,Kadita,Karrie
Match_2332,Alice,Grock,Hanzo,Melissa,Pharsa,Claude,Fredrinn,Kadita,Khufra,Lapu-Lapu
Match_2333,Beatrix,Fredrinn,Grock,Lapu-Lapu,Pharsa,Kadita,Martis,Melissa,Valentina,X.Borg
Match_2334,Fredrinn,Lapu-Lapu,Lolita,Pharsa,Wanwan,Beatrix,Grock,Karina,Minsitthar,Yve
Match_2335,Fredrinn,Grock,Kaja,Pharsa,Wanwan,Beatrix,Khufra,Ling,Minsitthar,Valentina
Match_2336,Fredrinn,Grock,Khufra,Melissa,Valentina,Claude,Lapu-Lapu,Martis,Minsitthar,Pharsa
Match_2337,Beatrix,Fredrinn,Gloo,Khufra,Pharsa,Fanny,Faramis,Lesley,Minsitthar,Yu Zhong
Match_2338,Arlott,Claude,Kadita,Khufra,Ling,Estes,Gatotkaca,Hanzo,Lesley,Vexana
Match_2339,Arlott,Claude,Kagura,Khufra,Lancelot,Belerick,Karrie,Martis,Minsitthar,Yve
Match_2340,Gloo,Khufra,Ling,Pharsa,Wanwan,Claude,Faramis,Hanzo,Kaja,Terizla
Match_2341,Aldous,Angela,Gloo,Gusion,Lesley,Akai,Atlas,Gord,Lancelot,Wanwan
Match_2342,Fanny,Gloo,Lesley,Lolita,Vale,Edith,Ling,Lylia,Moskov,Saber
Match_2343,Argus,Atlas,Aurora,Martis,Moskov,Balmond,Bruno,Change,Franco,Lapu-Lapu
Match_2344,Arlott,Chou,Gord,Moskov,Yi Sun-shin,Clint,Freya,Khufra,Lancelot,Vale
Match_2345,Arlott,Beatrix,Gord,Kaja,Ling,Brody,Franco,Joy,Yu Zhong,Yve
Match_2346,Brody,Hanzo,Martis,Pharsa,Valir,Fredrinn,Kaja,Karrie,Minsitthar,Xavier
Match_2347,Lancelot,Lapu-Lapu,Lesley,Minsitthar,Valir,Aamon,Clint,Gloo,Gord,Khufra
Match_2348,Chou,Claude,Diggie,Gord,Helcurt,Freya,Irithel,Ling,Minsitthar,Valentina
Match_2349,Balmond,Brody,Franco,Luo Yi,Sun,Chou,Fanny,Faramis,Khufra,Lesley
Match_2350,Edith,Hanabi,Julian,Minsitthar,Valentina,Benedetta,Gord,Granger,Kaja,Moskov
Match_2351,Claude,Floryn,Gord,Hanzo,Yu Zhong,Brody,Gloo,Harley,Julian,Kaja
Match_2352,Esmeralda,Fredrinn,Kadita,Odette,Wanwan,Claude,Franco,Julian,Pharsa,Phoveus
Match_2353,Beatrix,Gord,Hayabusa,Khufra,Lapu-Lapu,Aamon,Joy,Lolita,Lylia,Moskov
Match_2354,Alucard,Badang,Gord,Khufra,Kimmy,Chou,Grock,Lesley,Ling,Valentina
Match_2355,Dyrroth,Faramis,Gord,Hayabusa,Lesley,Beatrix,Ling,Lolita,Valentina,Yin
Match_2356,Chou,Gord,Lesley,Paquito,Yu Zhong,Beatrix,Gloo,Kaja,Ling,Xavier
Match_2357,Alucard,Bane,Franco,Gusion,Lesley,Claude,Gord,Khufra,Minsitthar,Roger
Match_2358,Chou,Franco,Ling,Pharsa,Wanwan,Brody,Gord,Minsitthar,Terizla,Yi Sun-shin
Match_2359,Esmeralda,Franco,Lancelot,Lesley,Valentina,Beatrix,Khufra,Lapu-Lapu,Martis,Pharsa
Match_2360,Aamon,Beatrix,Gord,Lolita,Yu Zhong,Brody,Franco,Martis,Terizla,Valentina
Match_2361,Atlas,Esmeralda,Freya,Kadita,Moskov,Benedetta,Brody,Franco,Harley,Lylia
Match_2362,Eudora,Freya,Melissa,Terizla,Tigreal,Franco,Lancelot,Ling,Moskov,Pharsa
Match_2363,Beatrix,Franco,Freya,Minsitthar,Nana,Claude,Dyrroth,Karina,Minotaur,Valentina
Match_2364,Diggie,Freya,Karrie,Terizla,Xavier,Atlas,Brody,Gatotkaca,Kagura,Yin
Match_2365,Atlas,Beatrix,Granger,Terizla,Vale,Estes,Gusion,Irithel,Kagura,Silvanna
Match_2366,Alpha,Fanny,Gloo,Melissa,Yve,Aulus,Lesley,Luo Yi,Selena,Terizla
Match_2367,Claude,Fanny,Faramis,Franco,Freya,Brody,Estes,Fredrinn,Joy,Xavier
Match_2368,Kadita,Khufra,Lancelot,Melissa,Zhask,Franco,Gloo,Hanzo,Natan,Pharsa
Match_2369,Claude,Freya,Selena,Xavier,Yi Sun-shin,Esmeralda,Hilda,Lancelot,Melissa,Pharsa
Match_2370,Beatrix,Benedetta,Hayabusa,Johnson,Valentina,Fredrinn,Jawhead,Karrie,Selena,Xavier
Match_2371,Kaja,Ling,Martis,Melissa,Xavier,Claude,Freya,Gatotkaca,Khufra,Pharsa
Match_2372,Brody,Faramis,Freya,Hanzo,Kadita,Franco,Hanabi,Martis,Vale,Yu Zhong
Match_2373,Fanny,Franco,Lapu-Lapu,Lesley,Nana,Atlas,Claude,Freya,Gusion,Yve
Match_2374,Cecilion,Estes,Fredrinn,Martis,Wanwan,Claude,Joy,Kaja,Lapu-Lapu,Vale
Match_2375,Beatrix,Freya,Khufra,Valentina,Yi Sun-shin,Aamon,Clint,Estes,Lylia,Thamuz
Match_2376,Beatrix,Fanny,Freya,Selena,Valentina,Esmeralda,Khufra,Lancelot,Layla,Yve
Match_2377,Freya,Jawhead,Kagura,Khufra,Lesley,Beatrix,Gord,Harley,Joy,Natalia
Match_2378,Cecilion,Edith,Franco,Karrie,Yi Sun-shin,Atlas,Freya,Hayabusa,Melissa,Pharsa
Match_2379,Brody,Grock,Pharsa,Roger,Terizla,Atlas,Clint,Julian,Karina,Valentina
Match_2380,Claude,Esmeralda,Martis,Minotaur,Pharsa,Estes,Freya,Helcurt,Kadita,Melissa
Match_2381,Barats,Franco,Ruby,Wanwan,Yve,Claude,Kaja,Martis,Pharsa,Terizla
Match_2382,Claude,Franco,Martis,Yu Zhong,Yve,Barats,Beatrix,Estes,Faramis,Lapu-Lapu
Match_2383,Barats,Franco,Irithel,Lapu-Lapu,Yve,Aldous,Fanny,Faramis,Khufra,Wanwan
Match_2384,Barats,Claude,Kaja,Yu Zhong,Yve,Brody,Franco,Minsitthar,X.Borg,Xavier
Match_2385,Barats,Claude,Franco,Minsitthar,Yve,Fredrinn,Kaja,Layla,Valentina,Yin
Match_2386,Bane,Faramis,Julian,Kaja,Popol and Kupa,Barats,Beatrix,Franco,Kagura,Yve
Match_2387,Akai,Barats,Franco,Wanwan,Yve,Bane,Beatrix,Chou,Khufra,Valentina
Match_2388,Aamon,Grock,Khufra,Moskov,Valentina,Fanny,Franco,Lapu-Lapu,Melissa,Xavier
Match_2389,Grock,Hilda,Wanwan,Xavier,Yi Sun-shin,Fredrinn,Kadita,Lapu-Lapu,Lesley,Pharsa
Match_2390,Argus,Claude,Franco,Hanzo,Zhask,Julian,Khufra,Pharsa,Terizla,Wanwan
Match_2391,Hayabusa,Khufra,Melissa,Yu Zhong,Yve,Claude,Fanny,Faramis,Lapu-Lapu,Pharsa
Match_2392,Akai,Benedetta,Karina,Melissa,Valentina,Claude,Hanzo,Kadita,Lapu-Lapu,Xavier
Match_2393,Clint,Grock,Lancelot,Lolita,Xavier,Cecilion,Franco,Lesley,Ling,Yin
Match_2394,Cecilion,Kadita,Lapu-Lapu,Lesley,Martis,Akai,Beatrix,Esmeralda,Julian,Valentina
Match_2395,Brody,Grock,Helcurt,Lolita,Valentina,Cecilion,Clint,Fanny,Khufra,Saber
Match_2396,Akai,Lancelot,Lapu-Lapu,Melissa,Xavier,Atlas,Beatrix,Fanny,Pharsa,Yu Zhong
Match_2397,Grock,Helcurt,Kaja,Melissa,Valentina,Beatrix,Khufra,Lapu-Lapu,Martis,Pharsa
Match_2398,Grock,Hayabusa,Khufra,Lesley,Valentina,Chou,Dyrroth,Pharsa,Wanwan,Yi Sun-shin
Match_2399,Cecilion,Clint,Diggie,Fanny,Grock,Alpha,Estes,Lesley,Ling,Valentina
Match_2400,Claude,Franco,Grock,Hayabusa,Yve,Chou,Khufra,Melissa,Pharsa,Yi Sun-shin
Match_2401,Grock,Hayabusa,Kaja,Valentina,Wanwan,Badang,Franco,Melissa,Xavier,Yi Sun-shin
Match_2402,Alucard,Claude,Hylos,Joy,Luo Yi,Barats,Beatrix,Edith,Estes,Lunox
Match_2403,Aldous,Helcurt,Hylos,Layla,Odette,Arlott,Balmond,Beatrix,Kadita,Xavier
Match_2404,Alpha,Hylos,Layla,Valir,Zilong,Atlas,Gatotkaca,Granger,Hanabi,Vexana
Match_2405,Claude,Edith,Floryn,Gusion,Xavier,Dyrroth,Hylos,Kagura,Layla,Natan
Match_2406,Cecilion,Granger,Hylos,Layla,Minsitthar,Diggie,Grock,Lancelot,Lesley,Valentina
Match_2407,Arlott,Beatrix,Fanny,Franco,Kagura,Hylos,Layla,Minsitthar,Saber,Vale
Match_2408,Hylos,Lapu-Lapu,Layla,Pharsa,Saber,Beatrix,Dyrroth,Edith,Leomord,Nana
Match_2409,Hilda,Hylos,Lesley,Lylia,Saber,Brody,Estes,Harith,Joy,Nana
Match_2410,Hanabi,Hylos,Layla,Pharsa,Saber,Cecilion,Fanny,Khufra,Minsitthar,Moskov
Match_2411,Aamon,Martis,Moskov,Tigreal,Valentina,Dyrroth,Hylos,Layla,Nana,Paquito
Match_2412,Hylos,Julian,Lesley,Luo Yi,Sun,Angela,Harley,Martis,Minsitthar,Moskov
Match_2413,Edith,Gloo,Julian,Moskov,Zhask,Aldous,Hanabi,Hanzo,Hylos,Xavier
Match_2414,Diggie,Esmeralda,Melissa,Minotaur,Xavier,Cecilion,Claude,Freya,Hylos,Yi Sun-shin
Match_2415,Aldous,Franco,Karrie,Martis,Moskov,Aurora,Bruno,Hylos,Lancelot,Lancelot
Match_2416,Barats,Moskov,Nana,Yve,Zilong,Alice,Beatrix,Eudora,Franco,Karrie
Match_2417,Chou,Fanny,Hylos,Layla,Xavier,Brody,Edith,Gloo,Lancelot,Vale
Match_2418,Aamon,Hilda,Hylos,Layla,Xavier,Beatrix,Cecilion,Franco,Gusion,Lancelot
Match_2419,Edith,Joy,Khufra,Lesley,Martis,Dyrroth,Fanny,Hylos,Layla,Valentina
Match_2420,Alice,Dyrroth,Minotaur,Nana,Wanwan,Hylos,Layla,Lylia,Martis,Roger
Match_2421,Alpha,Hylos,Layla,Sun,Yve,Argus,Brody,Martis,Nana,Terizla
Match_2422,Arlott,Diggie,Fredrinn,Melissa,Pharsa,Claude,Gloo,Lolita,Minsitthar,Yve
Match_2423,Claude,Gloo,Lancelot,Lolita,Pharsa,Bane,Faramis,Martis,Melissa,Valentina
Match_2424,Gloo,Hanzo,Kadita,Valentina,Wanwan,Irithel,Johnson,Leomord,Lunox,Martis
Match_2425,Fredrinn,Khufra,Lapu-Lapu,Melissa,Yve,Claude,Kaja,Martis,Minsitthar,Pharsa
Match_2426,Claude,Hayabusa,Joy,Lolita,Pharsa,Guinevere,Khufra,Lancelot,Lunox,Melissa
Match_2427,Claude,Gloo,Kadita,Lancelot,Yve,Brody,Edith,Hanzo,Minsitthar,Valentina
Match_2428,Brody,Faramis,Fredrinn,Grock,Lolita,Arlott,Beatrix,Gloo,Ling,Yve
Match_2429,Beatrix,Gloo,Kagura,Khufra,Ling,Aldous,Brody,Kaja,Martis,Valentina
Match_2430,Claude,Fredrinn,Kaja,Lapu-Lapu,Yve,Faramis,Franco,Martis,Melissa,Minsitthar
Match_2431,Claude,Franco,Gloo,Hayabusa,Yve,Faramis,Hilda,Lancelot,Lapu-Lapu,Melissa
Match_2432,Beatrix,Fredrinn,Gloo,Grock,Pharsa,Arlott,Khufra,Lancelot,Melissa,Yve
Match_2433,Beatrix,Chou,Joy,Kadita,Lancelot,Aurora,Clint,Hayabusa,Khufra,Thamuz
Match_2434,Claude,Gloo,Khufra,Lancelot,Pharsa,Atlas,Kaja,Melissa,Minsitthar,Xavier
Match_2435,Aamon,Claude,Gloo,Khufra,Xavier,Freya,Karrie,Lancelot,Minsitthar,Valentina
Match_2436,Beatrix,Chou,Joy,Lancelot,Xavier,Alpha,Edith,Kagura,Popol and Kupa,Valentina
Match_2437,Grock,Hayabusa,Lapu-Lapu,Melissa,Valentina,Angela,Beatrix,Faramis,Fredrinn,Kaja
Match_2438,Beatrix,Faramis,Joy,Khufra,Thamuz,Lolita,Martis,Moskov,Phoveus,Valentina
Match_2439,Khufra,Lancelot,Melissa,Pharsa,Terizla,Claude,Gloo,Kagura,Ling,Minsitthar
Match_2440,Brody,Fredrinn,Khufra,Lapu-Lapu,Valentina,Hayabusa,Karrie,Lunox,Minsitthar,Yu Zhong
Match_2441,Belerick,Fanny,Harley,Lapu-Lapu,Lesley,Atlas,Clint,Lancelot,Valentina,Yu Zhong
Match_2442,Harith,Khufra,Martis,Xavier,Yu Zhong,Brody,Cecilion,Franco,Lancelot,Ling
Match_2443,Atlas,Brody,Julian,Nana,Terizla,Faramis,Hanzo,Karrie,Lapu-Lapu,Yve
Match_2444,Aamon,Clint,Gloo,Khufra,Xavier,Hayabusa,Kaja,Lapu-Lapu,Miya,Valentina
Match_2445,Brody,Hayabusa,Joy,Kadita,Xavier,Cecilion,Chou,Freya,Khufra,Moskov
Match_2446,Aamon,Chou,Selena,Wanwan,Xavier,Karrie,Pharsa,Roger,Tigreal,Yin
Match_2447,Alucard,Faramis,Kaja,Lapu-Lapu,Wanwan,Clint,Grock,Helcurt,Joy,Valentina
Match_2448,Cyclops,Lapu-Lapu,Martis,Moskov,Nana,Hayabusa,Irithel,Kaja,Minsitthar,Valentina
Match_2449,Cecilion,Joy,Khufra,Lapu-Lapu,Lesley,Atlas,Beatrix,Gloo,Lunox,Martis
Match_2450,Brody,Cecilion,Estes,Lapu-Lapu,Martis,Fredrinn,Gloo,Hanabi,Khufra,Xavier
Match_2451,Fredrinn,Lapu-Lapu,Lesley,Lolita,Valentina,Cecilion,Hanabi,Kaja,Martis,Yu Zhong
Match_2452,Eudora,Hanzo,Joy,Minsitthar,Moskov,Brody,Franco,Lapu-Lapu,Paquito,Valentina
Match_2453,Claude,Edith,Hanzo,Jawhead,Xavier,Badang,Brody,Fanny,Harley,Kaja
Match_2454,Brody,Franco,Martis,Xavier,Yin,Claude,Gloo,Khufra,Paquito,Selena
